,data,Inv_CINEMA,Impr_CINEMA,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OOH,Impr_OOH,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_RADIO,Impr_RADIO,Inv_REVISTA,Impr_REVISTA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
0,2023-01-01,0,0,"7,838.78",77607,"20,688.17",3435598,0.00,0,"440,003.20",0,"38,786.40",0,0,0,0,0,0.00,0,"39,335.69",101728,948.69,102836,0,0,0.0054,0.088,125.38,138
1,2023-01-02,0,0,"9,026.01",89362,"23,423.94",2226043,"7,911.47",0,"709,436",0,"18,752.80",0,0,0,0,0,0.00,0,"48,717.05",129620,"8,842.30",2065196,0,0,0.0054,0.088,125.38,304
2,2023-01-03,0,0,"8,150.04",80690,"26,549.45",6112203,"7,911.47",0,0.00,0,"18,752.80",0,"2,811.05",1515078,0,0,0.00,0,"46,535.32",125131,"31,591.34",9315179,0,0,0.0054,0.088,125.38,422
3,2023-01-04,0,0,"8,201.10",81205,"38,080.94",6338938,"7,911.47",0,0.00,0,"18,752.80",0,"17,143.50",9500682,0,0,0.00,0,"45,756.07",150522,"41,395.61",10780715,"1,970.81",467998,0.0054,0.088,125.38,341
4,2023-01-05,"11,934.31",0,"8,050.09",79703,"36,964.51",11614856,"7,911.47",0,0.00,0,"18,752.80",0,"17,536.34",11916143,0,0,0.00,0,"45,878.74",131764,"45,053.00",10915591,"6,299.75",1841105,0.0054,0.088,125.38,318
5,2023-01-06,"11,934.31",0,"8,357.68",82751,"33,146.61",6471588,"7,911.47",0,0,0,"14,880",0,"15,231.14",10647012,0,0,0.00,0,"40,150.32",119200,"48,844.84",11549438,"5,398.05",1375426,0.0054,0.088,125.38,316
6,2023-01-07,"11,934.31",0,"8,159.98",80798,"36,310.89",6433239,"7,911.47",0,0,0,"8,736",0,"17,305.26",12917962,0,0,0.00,0,"42,218.70",118545,"52,735.16",14087631,"5,391.83",1561115,0.0054,0.088,125.38,275
7,2023-01-08,"11,934.31",0,"8,081.78",80027,"37,342.70",5210013,"7,911.47",0,0,0,"8,736",0,"18,128.06",13894803,0,0,0.00,0,"40,862.55",122421,"54,580.37",16570210,"5,327.80",1467230,0.0054,0.088,125.38,242
8,2023-01-09,"11,934.31",0,"7,977.61",78988,"27,468.17",4909433,"32,631.47",0,0,0,"8,736",0,"20,723.75",15172350,0,0,0.00,0,"48,868.33",125242,"49,587.40",14359568,"5,717.92",1671425,0.0054,0.088,125.38,267
9,2023-01-10,"11,934.31",0,"8,129.65",80490,"23,745.72",3528406,"32,631.47",0,0,0,"8,736",0,"20,391.94",15080808,0,0,0.00,0,"48,819.40",128653,"52,295.87",12776028,"5,467.07",1683224,0.0054,0.088,125.38,318
10,2023-01-11,"11,934.31",0,"8,360.29",82770,"27,606.00",4672958,"50,425.76",0,0,0,"8,736",0,"19,325.26",14644484,0,0,0.00,0,"38,085.88",118077,"51,218.37",12013909,"5,763.21",1679758,0.0054,0.088,125.38,274
11,2023-01-12,"11,934.31",0,"7,851.60",77745,"21,475.23",3980746,"50,425.76",0,0,0,"8,736",0,"23,602.74",17744453,0,0,0.00,0,"48,105.97",134834,"51,208.30",11473777,"4,618.65",1636029,0.0054,0.088,125.38,273
12,2023-01-13,"11,934.31",0,"2,295.14",22781,"25,373.17",5111987,"50,425.76",0,0,0,"8,736",0,"24,956.38",18758070,0,0,0.00,0,"48,308.96",131178,"51,341.54",10846817,"4,506.95",1518569,0.0054,0.088,125.38,258
13,2023-01-14,"11,934.31",0,"1,447.34",14400,"25,083.63",4292391,"50,425.76",0,0,0,"8,736",0,"25,092.63",17468230,0,0,0.00,0,"44,968.53",126027,"53,406.85",11516276,"4,458.96",1559219,0.0054,0.088,125.38,251
14,2023-01-15,"11,934.31",0,"1,986.25",19737,"23,974.82",4600270,"50,425.76",0,0,0,"8,736",0,"23,472.40",14938650,0,0,0.00,0,"47,206.99",128119,"55,648.63",12335899,"4,460.09",1381648,0.0054,0.088,125.38,268
15,2023-01-16,"11,934.31",0,"1,906.90",18944,"21,583.99",5442744,"65,050.76",0,0,0,"8,736",0,"23,609.40",14981057,0,0,0.00,0,"47,075.66",131575,"54,356.87",11937705,"4,466.59",1374229,0.0054,0.088,125.38,289
16,2023-01-17,"11,934.31",0,"2,178.74",21632,"20,127.94",4390051,"65,050.76",0,0,0,"8,736",0,"22,099.05",15146514,0,0,0.00,0,"47,542.78",133031,"55,985.63",12364411,"4,462.03",1473292,0.0054,0.088,125.38,274
17,2023-01-18,"11,934.31",0,"6,112.59",238593,"23,762.51",4778897,"65,050.76",0,0,0,"8,736",0,"22,791.59",13399008,0,0,0.00,0,"46,698.56",123746,"63,371.67",14028166,"4,463.78",1763017,0.0054,0.088,125.38,277
18,2023-01-19,0,0,"23,892.26",1032411,"26,925.65",4940717,"65,050.76",0,0,0,"8,736",0,"21,695.09",12789186,0,0,0.00,0,"44,632.68",130823,"60,655.27",11853502,"4,465.10",1936185,0.0054,0.088,125.38,284
19,2023-01-20,0,0,"15,140.69",444880,"24,906.43",5312634,"65,050.76",0,0,0,"8,736",0,"21,745.26",12711221,0,0,0.00,0,"48,385.99",137730,"58,335.65",12319149,"4,503.92",1873802,0.0054,0.088,125.38,328
20,2023-01-21,0,0,"15,059.90",447846,"19,362.96",4943312,"65,050.76",0,0,0,"8,736",0,"21,817.72",11952566,0,0,0.00,0,"45,193.57",127837,"58,086.35",10534499,"4,464.03",1765122,0.0054,0.088,125.38,222
21,2023-01-22,0,0,"14,823.06",430780,"19,464.79",4777853,"65,050.76",0,0,0,"8,736",0,"21,231.13",11894078,0,0,0.00,0,"45,449.21",127690,"60,188.04",10870000,"4,464.01",1650784,0.0054,0.088,125.38,240
22,2023-01-23,0,0,"14,798.68",433375,"30,255.47",6326191,"114,035.03",0,0,0,"8,736",0,"22,733.97",13322090,0,0,0.00,0,"46,534.37",133137,"65,229.43",13892849,"4,461.51",1668725,0.0054,0.088,125.38,275
23,2023-01-24,0,0,"14,945.75",437653,"26,626.57",5773016,"152,164.17",0,0,0,"8,736",0,"18,339.27",9929280,0,0,0.00,0,"45,703.62",131003,"72,079.62",13769795,"4,467.27",1695119,0.0054,0.088,125.38,247
24,2023-01-25,0,0,"14,803.76",438136,"22,889.71",4460395,"152,164.17",0,0,0,"8,736",0,"18,534.24",9445503,0,0,0.00,0,"44,046.48",123985,"69,116.97",13441201,"4,471.27",1828061,0.0054,0.088,125.38,231
25,2023-01-26,0,0,"14,508.12",422690,"18,914.17",3779803,"152,164.17",0,0,0,"8,736",0,"17,538.41",9408623,0,0,0.00,0,"47,842.12",131392,"67,253.60",14508844,"4,472.16",1905825,0.0054,0.088,125.38,200
26,2023-01-27,0,0,"15,335.71",429356,"33,576.66",5009989,"152,164.17",0,0,0,"8,736",0,"20,225.46",9412250,0,0,0.00,0,"43,369.09",122668,"64,983.43",14757789,"4,478.09",1777433,0.0054,0.088,125.38,266
27,2023-01-28,0,0,"15,161.53",436668,"24,138.59",3597036,"152,164.17",0,0,0,"8,736",0,"25,762.82",10950867,0,0,0.00,0,"38,190.81",117060,"76,982.55",17779238,"4,482.63",1718340,0.0054,0.088,125.38,300
28,2023-01-29,0,0,"15,323.44",418953,"23,786.16",2817428,"152,164.17",0,0,0,"8,736",0,"25,365.61",10820624,0,0,0.00,0,"37,655.87",116286,"84,157.49",19163047,"4,478.98",1654974,0.0054,0.088,125.38,252
29,2023-01-30,0,0,"14,982.26",416406,"20,511.83",3826947,"234,221.77",0,0,0,"8,736",0,"27,147.24",11352211,0,0,0.00,0,"38,862.48",113884,"87,048.33",21511563,"4,495.90",1473167,0.0054,0.088,125.38,257
30,2023-01-31,0,0,"14,016.29",377399,"27,754.62",4215203,"481,517.77",0,0,0,"8,736",0,"24,244.21",9078410,0,0,0.00,0,"35,946.04",107229,"79,166.52",16161131,"5,079.46",1676438,0.0054,0.088,125.38,275
31,2023-02-01,0,0,365.40,4189,"32,365.36",6054890,"35,598.22",0,0.00,0,"18,752.80",0,"15,272.24",6563678,0,0,0.00,0,"40,207.78",113573,"31,175.11",8369773,"2,454.60",807814,0.0101,0.088,128.78,257
32,2023-02-02,0,0,349.15,3644,"29,307.21",5056339,"35,598.22",0,0.00,0,"19,166.40",0,"15,591.05",7455648,0,0,0.00,0,"44,263.33",123705,"42,669.59",8491580,"2,450.02",751815,0.0101,0.088,128.78,233
33,2023-02-03,0,0,303.17,3166,"34,997.20",6945635,"35,598.22",0,0.00,0,"18,752.80",0,"16,999.00",7625889,0,0,0.00,0,"43,245.34",120830,"43,229.10",8794207,"2,450.85",740903,0.0101,0.088,128.78,260
34,2023-02-04,0,0,280.41,2927,"38,596.48",5901464,"35,598.22",0,0,0,"8,736",0,"16,750.16",7275406,0,0,0.00,0,"43,784.53",122866,"49,237.23",9465135,"2,455.43",686069,0.0101,0.088,128.78,218
35,2023-02-05,0,0,276.17,2881,"45,424.27",7549070,"35,598.22",0,0,0,"8,736",0,"16,336.32",7532384,0,0,0.00,0,"42,755.33",122947,"53,370.93",11277671,"2,453.83",669059,0.0101,0.088,128.78,249
36,2023-02-06,0,0,282.52,2949,"44,515.87",7754904,"72,635.46",0,0.00,0,"18,752.80",0,"16,400.03",7413730,0,0,0.00,0,"49,036.95",126035,"51,415.97",10393824,"2,449.45",634721,0.0101,0.088,128.78,274
37,2023-02-07,0,0,280.30,2925,"44,814.70",7829408,"86,579.12",0,0.00,0,"19,166.40",0,"16,392.35",7315115,0,0,0.00,0,"51,133.77",124559,"49,033.30",8236041,"2,441.92",625591,0.0101,0.088,128.78,273
38,2023-02-08,0,0,287.12,2996,"207,411.51",65480116,"86,579.12",0,0.00,0,"18,752.80",0,"16,602.36",6989475,0,0,0.00,0,"40,011.44",111678,"47,178.96",8272602,"201,050.98",30039290,0.0101,0.088,128.78,307
39,2023-02-09,0,0,279.54,2917,"57,621.97",7359692,"86,579.12",0,0.00,0,"19,166.40",0,"14,445.54",5926296,0,0,0.00,0,"49,199.04",113062,"45,236.61",8035626,"2,451.06",634807,0.0101,0.088,128.78,248
40,2023-02-10,0,0,"5,464.65",221329,"44,277.39",5921490,"86,579.12",0,0.00,0,"12,608.80",0,"20,176.22",10541002,0,0,0.00,0,"48,546.33",115339,"47,937.09",8349233,"2,453.86",628923,0.0101,0.088,128.78,217
41,2023-02-11,0,0,"65,817.28",2559828,"28,980.32",3518548,"86,579.12",0,0,0,"8,736",0,"20,684.83",11123535,0,0,0.00,0,"47,439.64",109191,"52,892.13",8658587,"2,455.13",637661,0.0101,0.088,128.78,226
42,2023-02-12,0,0,"23,227.06",597071,"27,274.07",3148353,"86,579.12",0,0,0,"8,736",0,"19,445.78",12113416,0,0,0.00,0,"48,123.27",118918,"57,334.81",9804788,"2,474.08",618202,0.0101,0.088,128.78,221
43,2023-02-13,0,0,"13,671.79",319872,"60,981.56",7285276,"61,627.60",0,0,0,"7,488",0,"34,500.01",16964736,0,0,0.00,0,"47,669.66",119096,"91,326.68",14471221,"2,450.19",570304,0.0101,0.088,128.78,267
44,2023-02-14,0,0,"10,861.72",295735,"65,257.62",9781859,"22,766.80",0,0,0,"24,192",0,"42,131.51",20483601,0,0,0.00,0,"50,099.64",165265,"103,259.94",18990048,"2,204.18",501327,0.0101,0.088,128.78,276
45,2023-02-15,0,0,"8,970.42",281168,"67,870.69",9239285,"22,766.80",0,0.00,0,"21,229.80",0,"44,175.42",21344472,0,0,0.00,0,"52,505.06",180505,"108,625.32",19133761,"2,092.96",450349,0.0101,0.088,128.78,307
46,2023-02-16,0,0,"8,589.52",280561,"53,950.24",7987035,"22,766.80",0,"194,614.46",0,"20,448",0,"46,036.56",13780924,0,0,0.00,0,"59,459.05",208418,"87,636.60",11880185,"11,806.47",2405219,0.0101,0.088,128.78,265
47,2023-02-17,0,0,"8,975.23",293018,"72,898.73",11471200,"22,766.80",0,"135,923.05",0,"19,770.60",0,"49,831.28",20146530,0,0,0.00,0,"58,448.28",177145,"63,738.97",8487389,"6,774.82",1501496,0.0101,0.088,128.78,243
48,2023-02-18,0,0,"10,021.53",297197,"82,854.58",8527466,"22,766.80",0,0,0,"7,488",0,"28,659.47",9846751,0,0,0.00,0,"49,220.67",176928,"52,612.81",8587276,"3,336.06",755607,0.0101,0.088,128.78,295
49,2023-02-19,0,0,"8,561.99",278854,"76,944.04",6041968,"22,766.80",0,"28,686.84",0,"7,488",0,"31,491.98",17832153,0,0,0.00,0,"51,120.14",195528,"58,885.05",9994417,"3,335.25",728217,0.0101,0.088,128.78,293
50,2023-02-20,0,0,"8,930.19",284728,"94,507.66",6954250,"18,219.43",0,0.00,0,"15,162.60",0,"27,008.16",10887344,0,0,0.00,0,"52,078.17",193129,"57,122.97",10880633,"3,338.08",716078,0.0101,0.088,128.78,396
51,2023-02-21,0,0,"8,798.76",281577,"97,042.52",10057251,"125,723.48",0,0,0,"12,096",0,"30,247.11",17363321,0,0,0.00,0,"59,682.82",196579,"55,428.32",11502193,"3,342.71",751361,0.0101,0.088,128.78,380
52,2023-02-22,0,0,"9,375.05",288027,"86,946.15",11107500,"125,723.48",0,0.00,0,"15,162.60",0,"29,198.59",18213049,0,0,0.00,0,"66,993.16",204376,"53,204.12",10949653,"3,332.22",890820,0.0101,0.088,128.78,405
53,2023-02-23,0,0,"8,778.96",273692,"72,272.03",9387934,"125,723.48",0,"228,365.61",0,"12,096",0,"25,354.75",10129092,0,0,0.00,0,"62,368.88",203129,"66,046.83",11605510,"3,323.00",851129,0.0101,0.088,128.78,370
54,2023-02-24,0,0,"9,407.67",291644,"69,405.15",11226097,"125,723.48",0,"164,987.55",0,"13,555.20",0,"23,823.96",9657544,0,0,0.00,0,"60,702.58",201445,"81,503.43",11736082,"3,349.75",827353,0.0101,0.088,128.78,191
55,2023-02-25,0,0,"8,817.69",278573,"34,879.93",4458399,"125,723.48",0,0,0,"7,488",0,"20,973.48",8522576,0,0,0.00,0,"25,377.63",80286,"109,586.03",14149424,"3,354.09",800561,0.0101,0.088,128.78,188
56,2023-02-26,0,0,"8,049.47",262064,128.47,42517,"125,723.48",0,"54,946.17",0,"7,488",0,"26,198.27",14728437,0,0,0.00,0,"3,130.30",4437,"115,960.99",15475276,"3,354.12",832100,0.0101,0.088,128.78,135
57,2023-02-27,0,0,"8,699.63",270132,"183,159.17",23153733,"113,637.76",0,"235,936.26",0,"12,096",0,"23,853.64",14610677,0,0,0.00,0,"75,779.94",200036,"108,677.34",12815026,"3,364.78",842332,0.0101,0.088,128.78,416
58,2023-02-28,0,0,"7,940.81",237421,"207,774.79",23098291,"43,909.26",0,"308,896.07",0,"12,096",0,"16,999.10",9456047,0,0,0.00,0,"75,177.55",212011,"105,726.13",12525304,"2,213.65",657748,0.0101,0.088,128.78,466
59,2023-03-01,0,0,"1,822.98",135220,"21,740.38",4742752,"42,070.83",0,0,0,"8,736",0,"31,065.50",18321288,0,0,0.00,0,"48,088.51",144281,"61,267.28",10842701,"1,898.39",1027334,0.0162,0.088,127.42,294
60,2023-03-02,0,0,"2,655.23",196952,"29,559.21",5549643,"42,070.83",0,0,0,"8,736",0,"29,518.25",18701015,0,0,0.00,0,"37,672.05",138152,"64,247.19",10452216,"1,906.10",856151,0.0162,0.088,127.42,271
61,2023-03-03,0,0,"2,696.01",199977,"40,613.41",10445279,"42,070.83",0,0,0,"8,736",0,"49,978.43",21974551,0,0,0.00,0,"30,721.92",125224,"67,870.00",9418835,"1,906.03",883954,0.0162,0.088,127.42,253
62,2023-03-04,0,0,"2,704.96",200641,"112,333.77",19323100,"42,070.83",0,0,0,"7,488",0,"55,611.56",24516548,0,0,0.00,0,"38,127.11",152693,"84,497.73",11155197,"1,908.33",1187658,0.0162,0.088,127.42,404
63,2023-03-05,0,0,"2,739.80",203225,"89,814.40",15564737,"42,070.83",0,0,0,"7,488",0,"58,917.93",25178626,0,0,0.00,0,"44,077.77",143950,"88,878.49",12729665,"1,905.84",1219278,0.0162,0.088,127.42,275
64,2023-03-06,0,0,"1,572.18",116617,"94,103.33",12956348,"42,070.83",0,0.00,0,"22,055.40",0,"66,179.70",34686988,0,0,0.00,0,"44,991.80",150151,"85,790.72",12293161,"1,285.45",708356,0.0162,0.088,127.42,378
65,2023-03-07,0,0,"2,530.14",175214,"91,608.47",10997349,"21,080",0,0.00,0,"76,999.20",0,"78,626.09",43019977,0,0,0.00,0,"57,263.15",184803,"90,154.60",11590789,"1,669.63",333525,0.0162,0.088,127.42,361
66,2023-03-08,0,0,"2,595.51",175494,"80,205.92",5117958,"32,880",0,0.00,0,"90,411.60",0,"79,000.95",41871406,0,0,0.00,0,"65,059.77",209277,"114,481.84",15789289,"1,669.94",356307,0.0162,0.088,127.42,376
67,2023-03-09,0,0,"2,569.11",174798,"104,786.42",13135973,"32,880",0,0.00,0,"95,456.40",0,"78,819.70",35263809,0,0,0.00,0,"82,603.49",211687,"129,580.15",16025760,"1,664.09",340945,0.0162,0.088,127.42,323
68,2023-03-10,0,0,"7,588.79",545830,"92,108.07",11072406,"32,880",0,0.00,0,"77,315.80",0,"92,076.46",36252919,0,0,0.00,0,"73,661.04",208973,"144,819.66",18218150,"4,675.40",1144015,0.0162,0.088,127.42,356
69,2023-03-11,0,0,"3,682.22",254316,"112,524.78",11270632,"32,880",0,0,0,"12,633",0,"114,094.33",39079734,0,0,0.00,0,"82,723.98",215675,"158,358.33",19882474,"4,669.40",1866734,0.0162,0.088,127.42,370
70,2023-03-12,0,0,"3,407.69",215795,"117,254.03",17208255,"32,880",0,0,0,"9,903",0,"105,280.68",38090890,0,0,0.00,0,"80,628.44",216609,"171,765.53",22497964,"4,659.51",1533184,0.0162,0.088,127.42,416
71,2023-03-13,0,0,"3,065.79",207060,"105,239.39",15027485,"32,880",0,0.00,0,"63,517.80",0,"101,231.94",39591128,0,0,0.00,0,"84,583.12",207015,"181,786.85",24800786,"4,670.99",1334403,0.0162,0.088,127.42,506
72,2023-03-14,0,0,"27,686.03",2050495,"664,550.53",211297256,"19,280",0,0.00,0,"50,383.80",0,"106,651.14",37713701,0,0,0.00,0,"89,866.27",220634,"186,487.17",21967400,"842,592.06",165463580,0.0162,0.088,127.42,301
73,2023-03-15,0,0,"78,654.97",2957143,"114,946.75",12631247,0,0,0,0,"62,475",0,"126,204.59",37302511,0,0,0.00,0,"90,503.61",220266,"194,129.82",18908126,"4,674.70",1212947,0.0162,0.088,127.42,567
74,2023-03-16,0,0,"63,126.18",3078637,"118,679.39",16602855,0,0,0.00,0,"59,000.40",0,"121,473.63",39020830,0,0,0.00,0,"88,877.02",189731,"189,654.27",18673134,"3,688.89",958262,0.0162,0.088,127.42,564
75,2023-03-17,0,0,"51,052.81",2761370,"160,431.55",19673762,0,0,0.00,0,"65,954.40",0,"108,289.56",35250186,0,0,0.00,0,"86,532.76",204333,"156,337.14",16917090,"3,133.58",620837,0.0162,0.088,127.42,435
76,2023-03-18,0,0,"31,643.27",2165859,"204,056.40",24276919,0,0,0,0,"12,633",0,"100,593.10",33177588,0,0,0.00,0,"91,811.48",231220,"133,776.42",15070012,"3,129.50",680396,0.0162,0.088,127.42,422
77,2023-03-19,0,0,"32,649.35",2268578,"153,034.21",17706935,0,0,0,0,"9,903",0,"112,231.10",33001187,0,0,0.00,0,"88,040.11",227004,"156,444.02",17731866,"3,125.74",677945,0.0162,0.088,127.42,463
78,2023-03-20,0,0,"30,808",2116133,"215,728.28",23546933,0,0,0.00,0,"35,497.80",0,"109,852.42",34634736,0,0,0.00,0,"103,608.85",235803,"156,613.25",18030212,"3,125.03",599687,0.0162,0.088,127.42,620
79,2023-03-21,0,0,"7,891.23",238145,"187,480.12",20543491,0,0,0.00,0,"60,095.40",0,"104,018.47",34071116,0,0,0.00,0,"103,573.04",234350,"162,835.02",17771510,"3,126.82",626103,0.0162,0.088,127.42,683
80,2023-03-22,0,0,"7,443.52",226899,"190,892.23",22317353,0,0,0.00,0,"42,296.40",0,"108,927.05",42437991,0,0,0.00,0,"100,175.99",223172,"160,005.88",16574917,"3,009.83",602899,0.0162,0.088,127.42,663
81,2023-03-23,0,0,"7,557.50",217250,"158,272.64",19079707,0,0,0.00,0,"49,927.80",0,"101,994.73",39974933,0,0,0.00,0,"104,475.38",226354,"161,340.72",16059710,"1,985.98",392255,0.0162,0.088,127.42,604
82,2023-03-24,0,0,"9,959.66",232187,"156,798.74",19483563,0,0,0.00,0,"46,040.40",0,"91,207.40",33351087,0,0,0.00,0,"105,477.23",229604,"146,109.90",16050285,"1,877.91",362741,0.0162,0.088,127.42,570
83,2023-03-25,0,0,"8,212.02",207111,"125,374.38",16435390,0,0,0,0,"12,633",0,"100,702.98",33348413,0,0,0.00,0,"107,195.86",226114,"145,708.60",15889228,"1,873.76",389684,0.0162,0.088,127.42,440
84,2023-03-26,0,0,"21,861.12",1304586,"169,527.81",18144552,0.00,0,"404,344.32",0,"9,903",0,"94,192.55",33119747,0,0,0.00,0,"120,532.23",251878,"160,417.35",17801754,"1,859.99",435876,0.0162,0.088,127.42,721
85,2023-03-27,0,0,"18,480.40",1036305,"161,550.67",19805797,0,0,0.00,0,"45,678.60",0,"102,172.38",37908792,0,0,0.00,0,"130,144.11",270998,"161,898.50",19031985,"1,835.55",418034,0.0162,0.088,127.42,688
86,2023-03-28,0,0,"30,621.21",2022741,"144,120.94",16270780,0,0,0.00,0,"40,702.80",0,"93,053.61",37346165,0,0,0.00,0,"113,418.57",249471,"171,816.89",18993918,"1,785.10",363801,0.0162,0.088,127.42,686
87,2023-03-29,0,0,"21,832.07",1365861,"140,094.67",21408895,0,0,0.00,0,"53,936.40",0,"90,593.55",34676787,0,0,0.00,0,"109,115.25",242857,"146,379.10",17625275,"1,786.81",329292,0.0162,0.088,127.42,597
88,2023-03-30,0,0,"48,354.49",3585956,"136,337.19",23080587,0,0,0.00,0,"42,296.40",0,"74,581.19",29265231,0,0,0.00,0,"127,759.09",242659,"161,884.42",18394538,"1,785.41",323791,0.0162,0.088,127.42,"1,026"
89,2023-03-31,0,0,"8,154.08",150418,"148,386.18",16820594,0,0,0.00,0,"49,927.80",0,"88,881.33",23298313,0,0,0.00,0,"115,441.31",227490,"160,752.20",16154652,"1,788.31",346695,0.0162,0.088,127.42,"1,119"
90,2023-04-01,0,0,"7,292.12",193407,"39,683.86",5822117,0,0,0,0,"7,488",0,"24,348.28",20973342,0,0,0.00,0,"66,908.21",191918,"42,617.30",6406121,0,0,0.0106,0.08,125.1,421
91,2023-04-02,0,0,"10,839.14",298732,"48,558.65",6521162,0,0,0,0,"7,488",0,"22,898.80",18024603,0,0,0.00,0,"52,239.58",174869,"46,930.33",7687405,0,0,0.0106,0.08,125.1,431
92,2023-04-03,0,0,"8,009.83",273760,"42,883.08",7023830,0,0,0,0,"11,232",0,"24,631.73",20070811,0,0,0.00,0,"60,191.30",170125,"42,221.79",6814170,0,0,0.0106,0.08,125.1,298
93,2023-04-04,0,0,"7,621.57",287631,"54,968.77",8972318,0,0,0,0,"7,488",0,"23,480.07",18919416,0,0,0.00,0,"51,552.92",156079,"42,683.33",6552474,0,0,0.0106,0.08,125.1,254
94,2023-04-05,0,0,"6,835.92",231746,"46,371.60",6411203,0,0,0,0,"11,232",0,"23,331.25",15319645,0,0,0.00,0,"57,259.46",158534,"42,503.47",6360340,0,0,0.0106,0.08,125.1,348
95,2023-04-06,0,0,"6,853.02",221976,"37,415.51",5393715,0,0,0,0,"7,488",0,"25,054.86",16289093,0,0,0.00,0,"54,173.80",141454,"42,688.08",5862293,0,0,0.0106,0.08,125.1,319
96,2023-04-07,0,0,"6,917.06",219166,"35,569.88",4448801,0,0,0,0,"11,232",0,"25,271.74",15880018,0,0,0.00,0,"53,311.96",123395,"44,595.94",6882654,0,0,0.0106,0.08,125.1,336
97,2023-04-08,0,0,"6,102.71",198703,"34,814.73",5106354,0,0,0,0,"7,488",0,"24,685.25",14353788,0,0,0.00,0,"63,955.83",129670,"43,140.38",6912272,0,0,0.0106,0.08,125.1,374
98,2023-04-09,0,0,"6,875.72",200729,"37,343.35",5814565,0,0,0,0,"7,488",0,"24,152.39",12952275,0,0,0.00,0,"61,224.03",127884,"47,675.10",8332635,0,0,0.0106,0.08,125.1,327
99,2023-04-10,0,0,"6,703.89",188713,"38,214.29",8572368,0,0,0,0,"11,232",0,"22,298.72",15826098,0,0,0.00,0,"79,805.53",138954,"43,724.34",7584956,0,0,0.0106,0.08,125.1,448
100,2023-04-11,0,0,"6,467.47",186785,"27,755.98",5600762,0,0,0,0,"7,488",0,"22,853.03",15148196,0,0,0.00,0,"74,132.84",132731,"46,041.32",7025696,0,0,0.0106,0.08,125.1,423
101,2023-04-12,0,0,"6,463.07",151611,"53,486.45",9330535,0,0,0,0,"11,232",0,"25,250.92",13511365,0,0,0.00,0,"73,303.67",132104,"44,995.32",6819682,0,0,0.0106,0.08,125.1,365
102,2023-04-13,0,0,"8,513.56",173222,"55,292.16",10042681,0,0,0,0,"7,488",0,"24,956.92",13051786,0,0,0,0,"68,212",126667,"49,925.75",7101007,"1,133.14",168070,0.0106,0.08,125.1,330
103,2023-04-14,0,0,"4,586.72",122948,"53,377.38",11552915,0,0,0,0,"11,232",0,"24,658.68",10713359,0,0,0.00,0,"66,667.58",129189,"51,397.04",7154342,"7,639.34",1573141,0.0106,0.08,125.1,469
104,2023-04-15,0,0,"6,568.52",102368,"51,262.11",16035874,0,0,0,0,"7,488",0,"25,692.87",11045062,0,0,0.00,0,"68,124.37",133802,"52,799.06",7458627,"18,768.50",4758521,0.0106,0.08,125.1,300
105,2023-04-16,0,0,7.20,150,"76,452.01",12834931,0.00,0,"287,697.34",0,"7,488",0,"24,733.87",10372985,0,0,0.00,0,"61,293.75",135046,"56,447.97",8641253,"19,449.36",5124443,0.0106,0.08,125.1,413
106,2023-04-17,0,0,11.47,239,"59,069.97",13928992,0,0,0,0,"7,488",0,"24,198.36",12909557,0,0,0.00,0,"69,216.87",130064,"53,153.04",8582747,"19,512.93",4191803,0.0106,0.08,125.1,404
107,2023-04-18,0,0,20.37,410,"66,957.51",14170535,0,0,0,0,"7,488",0,"24,560.63",13448023,0,0,0.00,0,"67,898.74",129890,"53,809.28",7487241,"19,512.06",4196445,0.0106,0.08,125.1,496
108,2023-04-19,0,0,"2,625.64",26443,"55,981.40",12663185,0,0,0,0,"7,488",0,"23,357.38",11917508,0,0,0.00,0,"64,657.96",125775,"52,990.95",7270644,"19,982.49",3997381,0.0106,0.08,125.1,414
109,2023-04-20,0,0,460.37,4822,"47,619.45",11934735,0,0,0,0,"7,488",0,"22,339.46",13513326,0,0,0.00,0,"62,254.03",119688,"42,392.37",5401906,"19,634.68",3686167,0.0106,0.08,125.1,309
110,2023-04-21,0,0,750.90,7844,"66,340.30",14934013,0,0,0,0,"7,488",0,"21,126.10",13621756,0,0,0.00,0,"62,519.62",128278,"45,865.99",5596146,"20,017.64",4448128,0.0106,0.08,125.1,323
111,2023-04-22,0,0,"73,191.66",286733,"60,106.79",12847005,0.00,0,"174,620.42",0,"7,488",0,"20,418.53",14014772,0,0,0.00,0,"61,384.93",127872,"46,085.72",5966802,"19,517.57",4355474,0.0106,0.08,125.1,307
112,2023-04-23,0,0,"6,933.61",68633,"63,299.08",14274336,0.00,0,"723,190.10",0,"7,488",0,"22,598.86",20803814,0,0,0.00,0,"56,939.93",127123,"50,770.69",7199204,"19,485.10",4032785,0.0106,0.08,125.1,350
