data,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
2024-09-30,14696.45,281533,64504.21,5335544,123672.77,38953054827,95299.59,408792325,100603.98,8727092,43564.07,112374,62693.48,8472173,9665.27,1384102,0.0026,0.064,123.23,198
2024-10-01,18514.64,404897,64220.29,6177802,253314.68,0,56964.50,0,88003.62,11993633,48160.74,125954,58930.78,8682008,12449.77,1789879,0.0024,0.062,120.97,212
2024-10-02,20039.49,491578,62378.96,6342529,88763.14,0,47366.80,0,114075.46,14032258,49195.39,139642,158817.13,20689582,12903.50,2102689,0.0024,0.062,120.97,187
2024-10-03,19505.64,509440,59436.24,5896185,153230.52,0,65805.20,0,119622.38,12608421,51843.30,142612,71459.67,10470126,12896.14,2009158,0.0024,0.062,120.97,161
2024-10-04,19732.71,479285,55428.87,5394761,26735.10,0,77671.60,0,111638.59,12475222,47769.57,138283,55994.90,8488810,12901.90,2056627,0.0024,0.062,120.97,133
2024-10-05,19361.22,468831,55806.35,5821842,0.00,0,8983.20,0,133796.42,13924702,51061.64,145067,53332.41,7791759,12911.99,2133683,0.0024,0.062,120.97,153
2024-10-06,19067.43,426804,65307.37,7099118,0.00,0,247.20,0,132924.37,37129145,48633.28,145194,57881.97,9066576,12838.90,2113525,0.0024,0.062,120.97,156
2024-10-07,19685.13,486717,58875.08,5660798,0.00,0,63975.20,0,102187.33,13405767,48787.50,143261,54293.44,8847492,12838.28,1986586,0.0024,0.062,120.97,234
2024-10-08,18920.47,448725,60153.42,6033819,0.00,0,67657.60,0,104597.49,12758873,51818.64,144649,57389.82,8458581,12781.24,1912268,0.0024,0.062,120.97,256
2024-10-09,18816.13,443842,60445.88,5750580,0.00,0,51770.00,7806039,106496.35,12573540,50273.55,136476,58035.35,8133177,12854.09,1962173,0.0024,0.062,120.97,268
2024-10-10,19220.82,444962,57792.27,5309118,0.00,0,25195.20,0,124977.28,13541027,49581.35,139410,56317.66,7624771,8335.42,1271519,0.0024,0.062,120.97,282
2024-10-11,18608.10,461480,59551.44,5736552,0.00,0,17700.80,0,110910.01,13392884,50025.28,147360,54928.10,7763575,8389.88,1284732,0.0024,0.062,120.97,243
2024-10-12,18168.70,419422,57112.78,6416546,0.00,0,11032.40,0,108263.60,12735087,53765.55,164626,57768.41,8278995,8390.19,1345695,0.0024,0.062,120.97,232
2024-10-13,18113.87,408518,61817.92,6336197,0.00,0,8983.20,0,105441.56,12835670,55926.77,173291,63112.76,9824688,8380.66,1369471,0.0024,0.062,120.97,227
2024-10-14,18325.51,398997,59147.24,5507687,0.00,0,8859.60,0,101845.23,13181758,57670.71,179186,60753.55,8986297,8354.48,1339657,0.0024,0.062,120.97,263
2024-10-15,17626.07,362819,57577.62,5959216,0.00,0,8859.60,0,101294.96,13226504,51817.97,155850,57800.31,8337004,8388.04,1373184,0.0024,0.062,120.97,205
2024-10-16,17814.30,386025,55458.39,5978100,0.00,0,8859.60,0,131217.90,15429846,47339.25,156297,59802.12,8460238,8376.25,1293105,0.0024,0.062,120.97,243
2024-10-17,16928.11,331999,54736.08,6369811,0.00,0,8983.20,0,150436.28,17394663,46280.55,154007,59284.22,8135999,8337.29,1187656,0.0024,0.062,120.97,234
2024-10-18,16733.15,323589,54637.25,5632249,0.00,0,8859.60,0,121598.99,14989566,43674.56,149741,59948.88,9734692,8387.57,1240394,0.0024,0.062,120.97,241
2024-10-19,9964.11,257392,54496.25,5598030,0.00,0,8859.60,0,163487.32,16000223,41497.14,144690,62637.20,12599624,8390.56,1247312,0.0024,0.062,120.97,204
2024-10-20,9832.05,242890,60704.31,6095758,0.00,0,8859.60,0,140020.05,13385772,42181.70,148900,67057.54,14760788,8372.36,1257881,0.0024,0.062,120.97,204
2024-10-21,10107.56,285163,56557.66,5704870,0.00,0,9106.80,0,98815.53,12650103,48516.33,151756,62635.78,13460595,8394.82,1178678,0.0024,0.062,120.97,303
2024-10-22,10319.94,316731,52628.25,5401559,0.00,0,8983.20,0,108010.93,13903628,43053.69,143088,64791.21,12159738,8397.79,1198153,0.0024,0.062,120.97,240
2024-10-23,10600.66,372479,51410.02,5563504,185658.88,0,8983.20,0,97541.35,13513152,43689.26,152346,63928.73,10991288,8384.14,1232769,0.0024,0.062,120.97,224
2024-10-24,10917.39,413208,55953.64,5577671,51480.20,0,8859.60,0,116182.45,13838830,48424.34,158497,62543.50,10791122,3335.27,497455,0.0024,0.062,120.97,244
2024-10-25,10724.61,384102,56099.40,5513859,0.00,0,12008.41,0,112225.21,13483657,46254.32,130397,58913.30,10480065,1997.95,302547,0.0024,0.062,120.97,226
2024-10-26,10399.82,338422,55927.88,5729571,0.00,0,8859.61,0,151867.29,16177823,50890.31,152135,59910.87,10477686,1998.58,320351,0.0024,0.062,120.97,200
2024-10-27,9947.92,280612,55996.66,5955590,0.00,0,0.01,0,128855.61,19245309,46850.04,149559,66182.07,12773362,1974.96,317190,0.0024,0.062,120.97,250
2024-10-28,10383.44,342926,56841.94,5392536,0.00,0,8736.01,0,117163.45,12653544,51733.65,154692,64233.40,13177265,2002.99,310196,0.0024,0.062,120.97,273
2024-10-29,10948.47,428228,56268.59,5158946,0.00,0,13728.02,0,157860.84,13769462,61723.20,174841,72659.62,15538572,3377.69,507365,0.0024,0.062,120.97,279
2024-10-30,10830.44,418599,56570.72,5257965,185658.88,0,13728.01,0,181417.54,11698527,55912.47,162337,70707.69,12237022,6133.96,1104873,0.0024,0.062,120.97,327
2024-10-31,10597.39,397953,54500.87,4914430,51480.20,6778882,16224.01,1959131,74488.08,8217867,53345.12,152535,68467.09,11473300,6145.15,1180944,0.0024,0.062,120.97,247
2024-11-01,3202.67,22138,52639.88,2612841,0.00,0,8736.00,0,64375.81,8464854,48916.70,152295,71400.02,14367286,3658.36,768814,0.0028,0.062,123.93,214
2024-11-02,3202.67,22138,61438.11,4110252,0.00,0,8736.00,0,66600.63,7879702,47250.61,149676,65514.46,11850005,3643.58,840515,0.0028,0.062,123.93,222
2024-11-03,3202.67,22138,60400.23,4409996,0.00,0,8736.00,0,70445.25,8030567,51086.74,159908,71293.97,14728396,3674.40,895664,0.0028,0.062,123.93,218
2024-11-04,3202.67,22138,59660.50,3967727,0.00,0,8736.00,0,69073.99,7753790,49382.66,148354,66980.75,13879859,3664.35,898072,0.0028,0.062,123.93,299
2024-11-05,3202.67,22138,67950.58,4027185,0.00,0,8736.00,0,74971.77,9416415,47734.27,135331,71231.38,14363112,3668.22,897747,0.0028,0.062,123.93,307
2024-11-06,3202.67,22138,67179.63,5775121,0.00,0,8736.00,0,68704.22,9122662,48370.99,135174,173419.81,27086378,3675.99,893260,0.0028,0.062,123.93,253
2024-11-07,3202.67,22138,61710.33,4154693,0.00,0,8736.00,0,50585.56,6897072,47699.40,130371,83060.10,15232529,3675.03,872331,0.0028,0.062,123.93,211
2024-11-08,3202.67,22138,60598.97,3485289,0.00,0,8736.00,0,62076.31,6964733,48053.38,130036,67417.20,12715578,3675.03,815675,0.0028,0.062,123.93,229
2024-11-09,3202.67,22138,60819.09,3954639,0.00,0,8736.00,0,58943.04,7932153,49849.31,130839,67599.57,13149675,3674.92,812218,0.0028,0.062,123.93,195
2024-11-10,3202.67,22138,59239.34,3712403,0.00,0,6240.00,0,57748.20,6507809,48507.52,145309,72109.79,14413921,3674.87,841642,0.0028,0.062,123.93,201
2024-11-11,3202.67,22138,70700.58,3835591,0.00,0,0.00,0,55478.13,6695273,51902.79,137535,99514.58,15704669,3674.36,843580,0.0028,0.062,123.93,262
2024-11-12,3208.10,22623,86985.29,4371086,0.00,0,0.00,0,59165.85,8200179,51216.05,133353,105909.35,15917107,3674.94,822315,0.0028,0.062,123.93,254
2024-11-13,3214.80,23221,78670.32,4612065,0.00,0,0.00,0,59491.88,8057328,51057.12,136742,98413.00,15388220,3674.46,803343,0.0028,0.062,123.93,259
2024-11-14,3210.82,22866,80044.09,4568346,0.00,0,0.00,0,53314.83,8072792,48708.95,135796,96954.63,14413313,3674.76,767195,0.0028,0.062,123.93,257
2024-11-15,3211.05,22886,81580.20,5909343,0.00,0,0.00,0,50826.49,7950401,46205.42,130296,97237.55,14929875,3674.54,787148,0.0028,0.062,123.93,201
2024-11-16,3202.67,22138,85316.95,6282819,0.00,0,0.00,0,56558.90,8057935,49703.82,142926,70833.96,13189444,3674.87,803822,0.0028,0.062,123.93,226
2024-11-17,3202.67,22138,79232.50,6574990,0.00,0,0.00,0,51146.54,7659834,47425.75,146602,77666.98,14732721,3674.77,782659,0.0028,0.062,123.93,249
2024-11-18,12228.06,34139,85502.84,7034636,0.00,0,0.00,0,52068.25,7519534,54310.18,155621,112493.52,16644704,3675.41,840604,0.0028,0.062,123.93,323
2024-11-19,12228.06,33775,79990.44,7204166,0.00,0,0.00,0,53986.98,7917747,50997.50,140411,114094.40,16303536,3675.38,770463,0.0028,0.062,123.93,294
2024-11-20,12228.06,32800,76298.44,6924539,0.00,0,0.00,0,78500.61,10332142,48964.98,139413,118250.57,18907596,3675.84,815703,0.0028,0.062,123.93,284
2024-11-21,12228.05,29106,87842.32,5548474,0.00,0,0.00,0,56566.75,7232336,52174.37,159843,112503.51,17351556,3667.40,797894,0.0028,0.062,123.93,314
2024-11-22,12228.05,27590,80847.32,6171580,0.00,0,0.00,0,56805.16,7871250,52256.31,155182,114418.19,16835770,3676.74,809604,0.0028,0.062,123.93,286
2024-11-23,12228.05,28080,82505.48,6597447,0.00,0,0.00,0,78688.66,7480161,51670.19,155908,74790.78,13839602,3676.85,794534,0.0028,0.062,123.93,236
2024-11-24,12228.04,28613,81259.33,6420804,0.00,0,0.00,0,77556.88,7497128,48636.65,163304,80756.19,15753629,3677.52,802489,0.0028,0.062,123.93,236
2024-11-25,12228.04,37374,90857.55,5270202,0.00,0,0.00,0,52207.85,7777199,49674.38,160156,69471.08,12843297,3677.61,779094,0.0028,0.062,123.93,321
2024-11-26,12228.04,33418,81629.37,4675128,0.00,0,0.00,0,86853.54,6836314,47891.12,141041,66497.48,10735826,3677.33,762127,0.0028,0.062,123.93,247
2024-11-27,12228.04,30197,88432.92,4896154,0.00,0,0.00,0,80827.95,6815421,47459.79,150340,64219.65,9950615,3677.69,705916,0.0028,0.062,123.93,272
2024-11-28,12228.04,278676,117528.83,5166046,0.00,0,0.00,0,77366.71,8321481,45965.14,140069,65801.27,11455622,3678.01,661611,0.0028,0.062,123.93,256
2024-11-29,12228.04,347651,122151.44,4991882,0.00,0,0.00,0,82551.33,8997042,47534.01,145771,62903.70,11144854,4414.56,782687,0.0028,0.062,123.93,231
2024-11-30,12228.04,227238,127465.21,6380835,76618.80,0,0.00,0,69702.51,6889255,55291.76,167301,59220.45,11608057,2943.34,540656,0.0028,0.062,123.93,157
2024-12-01,2327.90,16753,61266.89,5080116,0.00,0,0.00,0,51889.92,9200274,16268.34,78180,68728.38,18344687,7191.30,1447979,0.0056,0.062,125.62,179
2024-12-02,2327.90,16753,67154.49,4667637,0.00,0,0.00,0,65069.24,11393445,17015.87,77252,58163.95,15389780,7086.20,1654961,0.0056,0.062,125.62,224
2024-12-03,2327.90,16753,67703.37,4771944,0.00,0,0.00,0,74379.57,12651331,16954.18,77616,67029.95,15247554,7008.62,1678565,0.0056,0.062,125.62,241
2024-12-04,2327.90,16753,60327.31,4762247,0.00,0,0.00,0,76071.94,11898752,16827.45,75417,59065.23,14049845,6889.28,1575946,0.0056,0.062,125.62,227
2024-12-05,2327.90,16753,65131.29,4593673,0.00,0,0.00,0,75417.42,12056638,16829.05,75434,56896.18,13804499,6765.79,1498437,0.0056,0.062,125.62,164
2024-12-06,2327.90,16753,64612.93,4454842,0.00,0,0.00,0,74818.48,11045010,16922.95,76216,52238.72,12472630,6630.39,1409390,0.0056,0.062,125.62,157
2024-12-07,2327.90,16753,62887.43,4892527,0.00,0,0.00,0,68227.22,10462766,16789.66,75683,56345.93,13333438,6482.67,1349681,0.0056,0.062,125.62,148
2024-12-08,2327.90,16753,61711.13,4830924,0.00,0,0.00,0,72604.76,10591711,16704.52,74307,62308.72,16521065,6320.99,1306827,0.0056,0.062,125.62,123
2024-12-09,2327.90,16753,68610.50,4378273,0.00,0,0.00,0,77050.34,12902587,19403.79,85958,167923.31,31898923,6140.07,1299577,0.0056,0.062,125.62,160
2024-12-10,2327.90,16753,66306.49,4501796,0.00,0,0.00,0,74769.86,13073323,22834.24,80059,80566.77,20954767,5936.38,1293239,0.0056,0.062,125.62,183
2024-12-11,2327.90,16753,68785.09,4450939,0.00,0,0.00,0,74088.26,11943746,22394.84,80042,67897.50,15503739,5697.90,1209792,0.0056,0.062,125.62,164
2024-12-12,2327.90,16753,84103.23,4525028,0.00,0,0.00,0,71667.96,11510706,22597.08,80607,71439.53,16225742,5413.45,1124747,0.0056,0.062,125.62,160
2024-12-13,2327.90,16753,108550.15,4884132,0.00,0,0.00,0,58746.12,10211782,24268.28,98574,68997.78,14842523,5052.80,1042559,0.0056,0.062,125.62,199
2024-12-14,2327.90,16753,102638.60,5828572,0.00,0,0.00,0,74499.45,10295967,24403.34,98238,68572.32,15509047,4548.26,928503,0.0056,0.062,125.62,169
2024-12-15,2327.90,16753,100165.67,6215211,0.00,0,0.00,0,68809.37,9010083,26862.11,102207,76310.65,18169410,3032.31,624380,0.0056,0.062,125.62,156
2024-12-16,2327.90,16753,99503.41,3421151,0.00,0,0.00,0,38006.61,5501029,24620.98,97857,46557.01,8381035,0.00,0,0.0056,0.062,125.62,223
2024-12-17,2327.90,16753,90944.02,3033415,0.00,0,0.00,0,33900.65,4846188,24561.68,97850,58359.46,6607770,0.00,0,0.0056,0.062,125.62,208
2024-12-18,2327.90,16753,51883.60,1359784,0.00,0,0.00,0,29793.32,4278544,21594.30,96973,54222.77,5349277,0.00,0,0.0056,0.062,125.62,168
2024-12-19,2327.90,16753,51672.28,2082213,0.00,0,0.00,0,28193.63,4260983,22722.67,100545,60194.57,5663479,0.00,0,0.0056,0.062,125.62,158
2024-12-20,2327.90,16753,45819.97,2520909,0.00,0,0.00,0,19215.63,2750115,19360.59,83167,58831.56,6715556,0.00,0,0.0056,0.062,125.62,137
2024-12-21,2327.90,16753,11615.10,235035,0.00,0,0.00,0,4.80,375,6391.55,45847,0.06,187,0.00,0,0.0056,0.062,125.62,82
2024-12-22,2327.90,16753,0.00,0,0.00,0,0.00,0,0.00,0,6579.57,52654,0.00,0,0.00,0,0.0056,0.062,125.62,66
2024-12-23,2327.90,16753,0.00,0,0.00,0,39321.60,0,0.00,0,6628.80,54004,0.00,0,0.00,0,0.0056,0.062,125.62,86
2024-12-24,2327.90,16753,0.00,0,0.00,0,39321.60,0,0.00,0,6246.34,46241,0.00,0,0.00,0,0.0056,0.062,125.62,60
2024-12-25,2327.90,16753,0.00,0,0.00,0,39321.60,0,0.00,0,6234.82,49396,0.00,0,0.00,0,0.0056,0.062,125.62,60
2024-12-26,2327.90,16753,0.00,0,0.00,0,39321.60,0,0.00,0,6209.54,56200,0.00,0,0.00,0,0.0056,0.062,125.62,130
2024-12-27,2327.90,16753,0.00,0,0.00,0,39321.60,0,0.00,0,6147.74,55282,0.00,0,0.00,0,0.0056,0.062,125.62,107
2024-12-28,2327.90,16753,0.00,0,0.00,0,0.00,0,0.00,0,6229.21,57122,0.00,0,0.00,0,0.0056,0.062,125.62,73
2024-12-29,2327.90,16753,0.00,0,0.00,0,0.00,0,0.00,0,5948.85,64084,0.00,0,0.00,0,0.0056,0.062,125.62,111
2024-12-30,2327.90,16753,0.00,0,0.00,0,39321.60,78111963,0.00,0,6123.76,63329,0.00,0,0.00,0,0.0056,0.062,125.62,117
2024-12-31,2327.90,16753,0.00,0,0.00,0,0.00,0,0.00,0,5030.45,48807,0.00,0,0.00,0,0.0056,0.062,125.62,63
